"last_name, first_name","player_id","year","r_total_stolen_base","r_caught_stealing_2b","r_caught_stealing_3b","r_caught_stealing_home","r_defensive_indiff","r_interference","r_pickoff_1b","r_pickoff_2b","r_pickoff_3b","r_stolen_base_2b","r_stolen_base_3b","r_stolen_base_home","r_stolen_base_pct","r_total_pickoff"
"Goldschmidt, Paul",502671,2021,"12","0","0","0","0","0","0","0","0","10","2","0",,"0"
"Hamilton, Billy",571740,2021,"9","0","0","0","0","0","0","0","0","2","6","1",,"0"
"Kelenic, Jarred",672284,2021,"6","4","0","0","0","0","0","0","0","6","0","0",,"0"
"Steele, Justin",657006,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Daza, Yonathan",602074,2021,"2","1","0","0","1","0","0","0","1","2","0","0",,"1"
"Mercer, Jordy",474568,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Reynolds, Bryan",668804,2021,"5","1","1","0","1","0","0","0","0","4","1","0",,"0"
"González, Erik",570481,2021,"2","2","0","0","1","0","0","0","0","2","0","0",,"0"
"Reks, Zach",676646,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Martin, Jason",641829,2021,"3","1","0","0","0","0","0","0","0","3","0","0",,"0"
"Blackmon, Charlie",453568,2021,"3","0","0","0","1","0","0","0","0","3","0","0",,"0"
"Altuve, Jose",514888,2021,"5","1","2","0","0","0","3","1","0","3","2","0",,"4"
"Nola, Austin",543592,2021,"0","1","0","0","1","0","0","1","0","0","0","0",,"1"
"Phillips, Brett",621433,2021,"14","3","0","0","0","0","0","0","0","13","1","0",,"0"
"Springer III, George",543807,2021,"4","0","1","0","0","0","0","0","0","3","1","0",,"0"
"Gurriel Jr., Yuli",493329,2021,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Lindor, Francisco",596019,2021,"10","4","0","0","1","0","1","0","0","9","1","0",,"1"
"Neuse, Sheldon",641914,2021,"1","1","0","0","0","0","1","0","0","1","0","0",,"1"
"Oliva, Jared",666931,2021,"2","0","0","0","0","0","0","0","0","1","1","0",,"0"
"Motter, Taylor",600301,2021,"0","0","0","0","0","0","1","0","0","0","0","0",,"1"
"Leyba, Domingo",642736,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Burnes, Corbin",669203,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Avila, Alex",488671,2021,"0","0","0","0","0","0","0","1","0","0","0","0",,"1"
"Alcántara, Sergio",642727,2021,"3","0","0","0","1","0","0","0","0","2","1","0",,"0"
"Panik, Joe",605412,2021,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Schebler, Scott",594988,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"De La Cruz, Bryan",650559,2021,"1","1","0","0","0","0","2","0","0","1","0","0",,"2"
"Walton, Donovan",622268,2021,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Bogaerts, Xander",593428,2021,"5","0","1","0","0","0","0","0","0","2","3","0",,"0"
"Casali, Curt",592200,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Bradley, Bobby",656252,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Frazier, Clint",640449,2021,"2","0","0","0","1","0","0","0","0","2","0","0",,"0"
"Holt, Brock",571788,2021,"5","1","0","0","3","0","1","0","0","3","1","1",,"1"
"Mercedes, Yermín",606213,2021,"0","1","0","0","1","0","0","0","0","0","0","0",,"0"
"Alcantara, Sandy",645261,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Gutierrez, Vladimir",661269,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Brown, Seth",664913,2021,"4","1","0","0","1","0","0","0","0","4","0","0",,"0"
"Cabrera, Asdrúbal",452678,2021,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Miller, Owen",680911,2021,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Woodford, Jake",663765,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Araúz, Jonathan",660620,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Contreras, Willson",575929,2021,"5","4","0","0","1","0","0","0","0","5","0","0",,"0"
"Peralta, Freddy",642547,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Renfroe, Hunter",592669,2021,"1","2","0","0","0","0","1","0","0","1","0","0",,"1"
"Molina, Yadier",425877,2021,"3","0","0","0","1","0","1","0","0","1","2","0",,"1"
"Guzmán, Ronald",608597,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Deichmann, Greg",656364,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Barrera, Tres",668663,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Profar, Jurickson",595777,2021,"10","4","1","0","0","0","0","1","0","9","1","0",,"1"
"Brosseau, Mike",670712,2021,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Bauer, Trevor",545333,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Bryant, Kris",592178,2021,"10","2","0","0","1","0","0","0","0","10","0","0",,"0"
"Ramos, Wilson",467092,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Wisdom, Patrick",621550,2021,"4","1","0","0","2","0","1","0","0","4","0","0",,"1"
"Haggerty, Sam",664059,2021,"5","1","0","0","2","0","0","0","0","5","0","0",,"0"
"Murphy, Sean",669221,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Nido, Tomás",621512,2021,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"McMahon, Ryan",641857,2021,"6","2","0","0","0","0","2","0","0","6","0","0",,"2"
"Tucker, Kyle",663656,2021,"14","1","0","1","2","0","1","0","1","13","1","0",,"2"
"Franco, Wander",677551,2021,"2","1","0","0","1","0","1","0","0","2","0","0",,"1"
"Suzuki, Kurt",435559,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Brinson, Lewis",621446,2021,"1","1","0","0","2","0","0","0","0","1","0","0",,"0"
"Palacios, Joshua",641943,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Conforto, Michael",624424,2021,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Grisham, Trent",663757,2021,"13","4","1","0","1","0","4","0","0","13","0","0",,"4"
"Nootbaar, Lars",663457,2021,"2","1","0","0","0","0","0","0","0","2","0","0",,"0"
"Crawford, Brandon",543063,2021,"11","1","2","0","1","0","0","0","0","7","4","0",,"0"
"Barrero, José",676480,2021,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Stephenson, Tyler",663886,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Raleigh, Cal",663728,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Moncada, Yoán",660162,2021,"3","2","0","0","1","0","0","0","0","3","0","0",,"0"
"Muñoz, Yairo",622168,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Duvall, Adam",594807,2021,"5","0","0","0","1","0","0","0","0","4","1","0",,"0"
"Marchán, Rafael",665561,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Sanó, Miguel",593934,2021,"2","1","0","0","0","0","0","0","0","1","1","0",,"0"
"Trout, Mike",545361,2021,"2","0","0","0","1","0","0","0","0","1","1","0",,"0"
"Lavarnway, Ryan",543432,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Abreu, José",547989,2021,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Nimmo, Brandon",607043,2021,"5","4","0","0","1","0","0","0","0","5","0","0",,"0"
"Butera, Drew",460077,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Miller, Brad",543543,2021,"3","0","0","0","0","0","0","0","0","2","1","0",,"0"
"Brubaker, JT",664141,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Vaughn, Andrew",683734,2021,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Williams, Justin",642211,2021,"0","1","0","0","1","0","0","0","0","0","0","0",,"0"
"Jones, JaCoby",592444,2021,"2","2","0","0","0","0","0","0","0","2","0","0",,"0"
"Houser, Adrian",605288,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Longoria, Evan",446334,2021,"1","1","0","0","0","0","2","0","0","1","0","0",,"2"
"Rivero, Sebastián ",665861,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Espinal, Santiago",669289,2021,"6","1","0","0","0","0","0","0","0","6","0","0",,"0"
"Santana, Danny",542454,2021,"4","1","1","0","0","0","0","0","0","4","0","0",,"0"
"Weaver, Luke",596133,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Báez, Javier",595879,2021,"18","4","1","0","3","0","0","1","0","13","5","0",,"1"
"Anderson, Tyler",542881,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Díaz, Elias",553869,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Carlson, Dylan",666185,2021,"2","1","0","0","1","0","0","0","0","2","0","0",,"0"
"Cruz Jr., Nelson",443558,2021,"3","0","0","0","0","0","0","0","0","3","0","0",,"0"
"Cameron, Daz",663662,2021,"6","0","0","0","0","0","0","0","0","6","0","0",,"0"
"Hicks, John",543308,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Mullins II, Cedric",656775,2021,"30","8","0","0","0","0","2","1","0","25","4","1",,"3"
"McKinney, Billy",641856,2021,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Stubbs, Garrett",596117,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Rojas, Miguel",500743,2021,"13","2","1","0","0","0","3","0","0","10","3","0",,"3"
"Romine, Austin",519222,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Swanson, Dansby",621020,2021,"9","1","2","0","0","0","0","0","0","9","0","0",,"0"
"Miley, Wade",489119,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Camargo, Johan",622666,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Kuhl, Chad",641771,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Holloway, Jordan",656548,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Wong, Connor",657136,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Campusano, Luis",669134,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Gordon, Nick",624503,2021,"10","1","0","0","0","0","1","0","0","8","2","0",,"1"
"Rondon, José",602922,2021,"2","0","0","0","0","0","2","0","0","2","0","0",,"2"
"Gilbert, Tyler",656457,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Flores, Wilmer",527038,2021,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Lee, Khalil",666137,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Verdugo, Alex",657077,2021,"6","2","0","0","1","0","0","0","0","5","1","0",,"0"
"Webb, Logan",657277,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Smith, Kevan",607345,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"d'Arnaud, Travis",518595,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Maldonado, Martín",455117,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Crismatt, Nabil",622503,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Sheets, Gavin",657757,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Martinez, J.D.",502110,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Thompson, Trayce",572204,2021,"2","0","0","0","0","0","0","0","0","1","1","0",,"0"
"Madrigal, Nick",663611,2021,"1","2","0","0","1","0","0","0","0","1","0","0",,"0"
"Nottingham, Jacob",641924,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Ellis, Drew",656403,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Evans, Phillip",595943,2021,"1","0","0","0","0","0","1","0","0","1","0","0",,"1"
"Henry, Payton",668721,2021,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Florial, Estevan",664314,2021,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Belt, Brandon",474832,2021,"3","2","0","0","0","0","2","0","0","3","0","0",,"2"
"Smith, Dominic",642086,2021,"2","1","0","0","0","0","0","0","0","2","0","0",,"0"
"Hager, Jake",606993,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Mikolas, Miles",571945,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Jankowski, Travis",608671,2021,"5","0","0","0","0","0","0","0","0","5","0","0",,"0"
"Dean, Austin",621573,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"García, Robel",596825,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Pérez, Michael",605421,2021,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Robert Jr., Luis",673357,2021,"6","1","0","0","0","0","1","1","0","5","1","0",,"2"
"Turner, Trea",607208,2021,"32","5","0","0","2","0","4","0","0","25","7","0",,"4"
"Vierling, Matt",663837,2021,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Sisco, Chance",642082,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"DeShields, Delino",592261,2021,"2","0","1","0","0","0","0","0","0","2","0","0",,"0"
"Smith, Kevin",675656,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Luplow, Jordan",656669,2021,"1","2","0","0","0","0","0","0","0","1","0","0",,"0"
"Semien, Marcus",543760,2021,"15","1","0","0","1","0","1","1","0","13","2","0",,"2"
"Gausman, Kevin",592332,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Drury, Brandon",592273,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Knapp, Andrew",595284,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Kershaw, Clayton",477132,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Barnhart, Tucker",571466,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Rogers, Jake",668670,2021,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Lux, Gavin",666158,2021,"4","1","0","0","1","0","0","0","0","4","0","0",,"0"
"Vosler, Jason",613564,2021,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Taylor, Tyrone",621438,2021,"6","1","0","0","1","0","0","0","0","5","1","0",,"0"
"Thomas, Lane",657041,2021,"6","2","1","0","2","0","1","0","0","5","1","0",,"1"
"Smyly, Drew",592767,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Romine, Andrew",461865,2021,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Ross, Joe",605452,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Bader, Harrison",664056,2021,"9","4","0","0","0","0","2","0","0","6","3","0",,"2"
"Clement, Ernie",676391,2021,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Bruce, Jay",457803,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Ynoa, Huascar",660623,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Alonso, Pete",624413,2021,"3","0","0","0","1","0","1","0","0","3","0","0",,"1"
"Escobar, Eduardo",500871,2021,"1","0","0","0","3","0","0","0","0","1","0","0",,"0"
"Zimmer, Bradley",605548,2021,"15","3","0","0","0","0","0","0","0","14","1","0",,"0"
"Arenado, Nolan",571448,2021,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Kozma, Pete",518902,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Gardner, Brett",458731,2021,"4","0","0","0","1","0","0","0","0","4","0","0",,"0"
"O'Hearn, Ryan",656811,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Gurriel Jr., Lourdes",666971,2021,"1","2","1","0","1","0","0","0","0","1","0","0",,"0"
"Hoffman, Jeff",656546,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Alford, Anthony",546990,2021,"5","5","1","0","1","0","1","0","0","5","0","0",,"1"
"Collins, Zack",641470,2021,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Peterson, David",656849,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Chavis, Michael",656308,2021,"1","1","1","0","0","0","1","1","0","0","1","0",,"2"
"Pillar, Kevin",607680,2021,"4","3","0","0","0","0","2","0","0","3","0","1",,"2"
"Hays, Austin",669720,2021,"4","3","0","0","1","0","0","0","0","4","0","0",,"0"
"Rogers, Josh",642028,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Park, Hoy",660829,2021,"1","1","0","0","0","0","1","0","0","1","0","0",,"1"
"Vargas, Ildemaro",545121,2021,"1","0","0","0","2","0","0","0","0","1","0","0",,"0"
"Voit III, Luke",572228,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"De Jong, Chase",608328,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Donaldson, Josh",518626,2021,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Bruján, Vidal",660644,2021,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Hernández, Yonny",660634,2021,"11","2","0","0","0","0","1","0","0","11","0","0",,"1"
"Seager, Corey",608369,2021,"1","1","0","0","0","0","1","1","0","0","1","0",,"2"
"Straw, Myles",664702,2021,"30","5","1","0","1","0","2","0","0","25","5","0",,"2"
"Wendle, Joey",621563,2021,"8","6","0","0","1","0","1","0","0","7","1","0",,"1"
"Pham, Tommy",502054,2021,"14","5","1","0","1","0","0","1","0","13","0","1",,"1"
"Corbin, Patrick",571578,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Rizzo, Anthony",519203,2021,"6","2","0","0","1","0","1","1","0","6","0","0",,"2"
"Megill, Tylor",656731,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Mendick, Danny",664901,2021,"0","1","0","0","0","0","2","0","0","0","0","0",,"2"
"Castro, Willi",650489,2021,"9","3","1","0","0","0","1","0","0","9","0","0",,"1"
"Núñez, Renato",600524,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Maybin, Cameron",457727,2021,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Bellinger, Cody",641355,2021,"3","1","0","0","0","0","0","0","0","3","0","0",,"0"
"Chapman, Matt",656305,2021,"3","2","0","0","0","0","0","0","0","3","0","0",,"0"
"Lopes, Tim",621005,2021,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Benintendi, Andrew",643217,2021,"8","8","1","0","0","0","1","0","0","8","0","0",,"1"
"Quinn, Roman",596451,2021,"4","1","2","0","0","0","1","0","0","2","2","0",,"1"
"Bradley Jr., Jackie",598265,2021,"7","1","0","0","1","0","0","0","0","6","1","0",,"0"
"Arrieta, Jake",453562,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Long Jr., Shed",643418,2021,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Rojas, Jose",670351,2021,"2","1","0","0","0","0","0","0","0","2","0","0",,"0"
"Arcia, Orlando",606115,2021,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Santana, Carlos",467793,2021,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Lagares, Juan",501571,2021,"1","2","0","0","1","0","1","0","1","1","0","0",,"2"
"Rios, Edwin",621458,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Betts, Mookie",605141,2021,"10","5","0","0","4","0","1","0","0","7","3","0",,"1"
"Almora Jr., Albert",546991,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Vázquez, Christian",543877,2021,"8","3","1","0","1","0","0","1","0","6","2","0",,"1"
"Fedde, Erick",607200,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Gonzalez, Romy",663853,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Pozo, Yohel",650968,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Guerrero Jr., Vladimir",665489,2021,"4","1","0","0","1","0","1","0","0","3","1","0",,"1"
"Cueto, Johnny",456501,2021,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Fowler, Dustin",641583,2021,"1","0","0","0","0","0","0","0","0","0","1","0",,"0"
"Brantly, Rob",542963,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Dalbec, Bobby",666915,2021,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Wong, Kolten",543939,2021,"12","5","0","0","3","0","3","0","0","11","1","0",,"3"
"Rogers, Trevor",669432,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Tovar, Wilfredo",541600,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"France, Ty",664034,2021,"0","0","0","0","2","0","0","0","0","0","0","0",,"0"
"Mathisen, Wyatt",621500,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Albies, Ozzie",645277,2021,"20","4","0","0","2","0","2","0","0","20","0","0",,"2"
"Canha, Mark",592192,2021,"12","2","0","0","0","0","1","0","1","7","5","0",,"2"
"Story, Trevor",596115,2021,"20","6","0","0","1","0","2","0","0","19","1","0",,"2"
"Bonifacio, Jorge",593528,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Garrett, Braxton",666129,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Crowe, Wil",640444,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Anderson, Brian",605119,2021,"5","0","0","0","1","0","0","0","0","5","0","0",,"0"
"Scherzer, Max",453286,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Cabrera, Miguel",408234,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Slater, Austin",596103,2021,"15","2","0","0","1","0","2","0","0","14","1","0",,"2"
"Márquez, Germán",608566,2021,"0","0","0","0","0","0","1","0","0","0","0","0",,"1"
"Estrada, Thairo",642731,2021,"1","0","0","0","0","0","1","0","0","1","0","0",,"1"
"Kirk, Alejandro",672386,2021,"0","0","0","0","0","0","1","0","0","0","0","0",,"1"
"Short, Zack",670097,2021,"2","0","0","0","0","0","0","0","0","1","1","0",,"0"
"Dozier, Hunter",641531,2021,"5","3","1","0","1","0","0","1","0","5","0","0",,"1"
"Friedl Jr., TJ",670770,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Campbell, Eric",493472,2021,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Grossman, Robbie",543257,2021,"20","5","0","0","2","0","2","0","0","19","1","0",,"2"
"Suárez, Eugenio",553993,2021,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Schwarber, Kyle",656941,2021,"1","1","0","0","1","0","0","0","0","1","0","0",,"0"
"Jiménez, Eloy",650391,2021,"0","0","0","0","1","0","0","1","0","0","0","0",,"1"
"Sierra, Magneuris",642423,2021,"11","0","0","0","2","0","1","1","0","9","2","0",,"2"
"Hernández, Enrique",571771,2021,"1","0","0","0","3","0","1","0","0","1","0","0",,"1"
