"last_name, first_name","player_id","year","r_total_stolen_base","r_caught_stealing_2b","r_caught_stealing_3b","r_caught_stealing_home","r_defensive_indiff","r_interference","r_pickoff_1b","r_pickoff_2b","r_pickoff_3b","r_stolen_base_2b","r_stolen_base_3b","r_stolen_base_home","r_stolen_base_pct","r_total_pickoff"
"Lukes, Nathan",664770,2025,"2","3","1","0","2","0","0","1","0","2","0","0",,"1"
"Arenado, Nolan",571448,2025,"3","0","0","0","0","0","1","0","0","3","0","0",,"1"
"Castro, Willi",650489,2025,"10","4","0","0","0","0","2","0","0","10","0","0",,"2"
"Kingery, Scott",664068,2025,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Machado, Manny",592518,2025,"14","3","0","0","2","0","3","0","0","10","4","0",,"3"
"Marsh, Brandon",669016,2025,"7","1","0","0","0","0","1","0","0","7","0","0",,"1"
"Murphy, Sean",669221,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Capra, Vinny",681962,2025,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Stanton, Giancarlo",519317,2025,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Urías, Ramón",602104,2025,"3","0","0","0","4","0","0","0","1","3","0","0",,"1"
"Basallo, Samuel",694212,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Bryant, Kris",592178,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"León, Sandy",506702,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Perkins, Blake",663368,2025,"7","1","1","0","0","0","0","0","0","6","1","0",,"0"
"Chaparro, Andrés",665953,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Elko, Tim",671284,2025,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Perez, Salvador",521692,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"White, Eli",642201,2025,"10","1","0","0","0","0","1","0","0","9","1","0",,"1"
"McCusker, Carson",676812,2025,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Lockridge, Brandon",663604,2025,"10","0","1","0","1","0","0","0","0","8","2","0",,"0"
"France, Ty",664034,2025,"1","0","0","0","3","0","1","0","0","1","0","0",,"1"
"Acuña Jr., Ronald",660670,2025,"9","1","0","0","1","0","1","0","0","9","0","0",,"1"
"Pages, Andy",681624,2025,"14","5","2","0","1","0","1","0","0","12","2","0",,"1"
"Rojas, Johan",679032,2025,"12","1","1","0","0","0","0","0","0","11","1","0",,"0"
"Schwarber, Kyle",656941,2025,"10","1","1","0","0","0","0","0","0","10","0","0",,"0"
"Henderson, Gunnar",683002,2025,"30","4","1","0","1","0","0","0","0","24","6","0",,"0"
"Dunn, Blake",694362,2025,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Castellanos, Nick",592206,2025,"4","0","0","0","1","0","0","0","0","4","0","0",,"0"
"Newman, Kevin",621028,2025,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Trejo, Alan",676701,2025,"0","0","0","0","0","0","1","0","0","0","0","0",,"1"
"Larnach, Trevor",663616,2025,"4","4","0","0","0","0","1","0","0","4","0","0",,"1"
"Church, Nathan",701675,2025,"1","0","0","0","0","0","1","0","0","1","0","0",,"1"
"Langford, Wyatt",694671,2025,"22","6","0","0","0","0","2","1","0","18","4","0",,"3"
"Montgomery, Colson",695657,2025,"0","0","0","0","0","0","2","0","0","0","0","0",,"2"
"Polanco, Jorge",593871,2025,"6","2","1","0","1","0","2","0","0","6","0","0",,"2"
"Burger, Jake",669394,2025,"1","1","0","0","1","0","0","0","0","1","0","0",,"0"
"Renfroe, Hunter",592669,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Chisholm Jr., Jazz",665862,2025,"31","5","3","0","2","0","2","0","0","26","5","0",,"2"
"Kwan, Steven",680757,2025,"21","4","1","0","1","0","1","0","0","18","3","0",,"1"
"Carlson, Dylan",666185,2025,"3","2","1","0","1","0","1","0","0","3","0","0",,"1"
"Quero, Edgar",700337,2025,"0","0","1","0","0","0","0","1","0","0","0","0",,"1"
"Torrens, Luis",620443,2025,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Gelof, Zack",680869,2025,"1","2","0","0","0","0","0","0","0","1","0","0",,"0"
"Báez, Javier",595879,2025,"5","1","0","0","1","0","1","0","0","3","2","0",,"1"
"Collins, Isaac",686555,2025,"16","6","1","0","3","0","2","1","0","15","1","0",,"3"
"Wade Jr., LaMonte",664774,2025,"1","0","0","0","3","0","0","0","0","1","0","0",,"0"
"Nootbaar, Lars",663457,2025,"4","4","1","0","0","0","1","1","0","3","1","0",,"2"
"Sosa, Edmundo",624641,2025,"1","1","0","0","0","0","0","1","0","1","0","0",,"1"
"Noda, Ryan",676116,2025,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Sogard, Nick",686765,2025,"2","1","0","0","0","0","1","0","0","2","0","0",,"1"
"Vargas, Ildemaro",545121,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Muncy, Max",571970,2025,"4","0","0","0","1","0","0","0","0","4","0","0",,"0"
"Taveras, Leody",665750,2025,"9","3","0","0","0","0","1","0","0","8","1","0",,"1"
"Schuemann, Max",680474,2025,"7","1","0","0","0","0","1","0","0","7","0","0",,"1"
"Ramos, Heliot",671218,2025,"6","4","0","0","0","0","1","0","1","5","1","0",,"2"
"Riley, Austin",663586,2025,"2","1","0","0","0","0","0","0","0","2","0","0",,"0"
"Young, Jared",676724,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Stefanic, Michael",683021,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Barnhart, Tucker",571466,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Ibáñez, Andy",628451,2025,"4","1","0","0","0","0","0","0","0","4","0","0",,"0"
"Bruján, Vidal",660644,2025,"2","0","1","0","0","0","1","0","0","1","1","0",,"1"
"Jones, Jahmai",663330,2025,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Thomas, Colby",687515,2025,"2","1","0","0","0","0","1","0","0","2","0","0",,"1"
"Vargas, Miguel",678246,2025,"6","0","0","0","1","0","0","0","0","5","1","0",,"0"
"Call, Alex",669743,2025,"2","1","0","0","2","0","1","0","0","2","0","0",,"1"
"Marsee, Jakob",805300,2025,"14","4","2","0","0","0","1","1","0","10","4","0",,"2"
"Harris II, Michael",671739,2025,"20","6","0","0","0","0","3","0","0","19","1","0",,"3"
"Vázquez, Christian",543877,2025,"1","1","0","0","0","0","1","1","0","1","0","0",,"2"
"Adell, Jo",666176,2025,"5","1","0","0","0","0","1","0","0","5","0","0",,"1"
"Seymour, Bob",676044,2025,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Straw, Myles",664702,2025,"12","0","1","0","2","0","0","0","0","12","0","0",,"0"
"Muncy, Max",691777,2025,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Baldwin, Drake",686948,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Lile, Daylen",695734,2025,"8","6","0","0","1","0","4","0","0","6","2","0",,"4"
"Espinal, Santiago",669289,2025,"2","1","0","0","0","0","1","1","0","2","0","0",,"2"
"Tellez, Rowdy",642133,2025,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Witt Jr., Bobby",677951,2025,"38","8","1","0","1","0","1","1","0","34","4","0",,"2"
"Jung, Josh",673962,2025,"4","1","0","0","0","0","1","0","0","4","0","0",,"1"
"Narváez, Omar",553882,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Rave, John",670231,2025,"7","1","1","0","0","0","0","0","0","6","1","0",,"0"
"Thomas, Lane",657041,2025,"4","1","0","0","0","0","1","0","0","4","0","0",,"1"
"Johnson, Bryce",669369,2025,"4","1","0","0","1","0","1","0","0","4","0","0",,"1"
"Hoerner, Nico",663538,2025,"29","5","0","1","0","0","3","1","0","25","4","0",,"4"
"Winn, Masyn",691026,2025,"9","4","0","1","1","0","1","0","0","9","0","0",,"1"
"Barger, Addison",680718,2025,"4","1","0","0","0","0","0","0","0","4","0","0",,"0"
"Alvarez, Yordan",670541,2025,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Perdomo, Geraldo",672695,2025,"27","6","0","0","4","0","3","0","0","19","8","0",,"3"
"Maton, Nick",665155,2025,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Winker, Jesse",608385,2025,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Kreidler, Ryan",668952,2025,"2","0","0","0","0","0","0","0","0","1","1","0",,"0"
"Suwinski, Jack",669261,2025,"7","1","0","0","0","0","1","0","0","6","1","0",,"1"
"Schanuel, Nolan",694384,2025,"5","1","0","0","0","0","0","0","0","2","3","0",,"0"
"Koss, Christian",683766,2025,"4","1","0","0","0","0","0","0","0","4","0","0",,"0"
"Freeman, Tyler",671289,2025,"18","9","0","0","0","0","4","0","0","16","2","0",,"4"
"Karros, Kyle",691720,2025,"0","0","0","0","0","0","0","1","0","0","0","0",,"1"
"Lawlar, Jordan",691783,2025,"2","0","0","0","1","0","0","0","0","1","1","0",,"0"
"Wallner, Matt",670242,2025,"4","3","0","0","1","0","0","0","0","4","0","0",,"0"
"Seigler, Anthony",678011,2025,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Lowe, Josh",666139,2025,"18","3","1","0","0","0","1","0","0","16","2","0",,"1"
"Neto, Zach",687263,2025,"26","9","0","0","2","0","3","0","1","19","7","0",,"4"
"Caballero, José",676609,2025,"49","7","4","0","0","0","2","3","1","36","13","0",,"6"
"Loftin, Nick",679845,2025,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Villar, David",681584,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Baddoo, Akil",668731,2025,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Rodríguez, Johnathan",671286,2025,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Mead, Curtis",678554,2025,"5","1","0","0","0","0","0","0","0","5","0","0",,"0"
"Rooker Jr., Brent",667670,2025,"6","1","0","0","0","0","0","0","1","6","0","0",,"1"
"Jung, Jace",690291,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Acosta, Maximo",691185,2025,"1","1","1","0","0","0","0","0","0","1","0","0",,"0"
"Carroll, Corbin",682998,2025,"32","6","0","0","1","0","1","0","0","24","8","0",,"1"
"Canzone, Dominic",686527,2025,"3","1","0","0","0","0","0","0","0","3","0","0",,"0"
"Naylor, Josh",647304,2025,"30","1","0","1","0","0","0","0","0","22","8","0",,"0"
"Garcia, Maikel",672580,2025,"23","7","2","0","1","0","2","5","0","17","6","0",,"7"
"Schneider, Davis",676914,2025,"3","1","0","0","0","0","0","0","0","2","1","0",,"0"
"Short, Zack",670097,2025,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Merrill, Jackson",701538,2025,"1","2","0","0","1","0","0","0","0","1","0","0",,"0"
"Mullins II, Cedric",656775,2025,"22","3","1","0","2","0","2","1","0","21","1","0",,"3"
"Martini, Nick",605361,2025,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Lewis, Royce",668904,2025,"12","2","0","0","0","0","0","1","0","12","0","0",,"1"
"Pauley, Graham",688363,2025,"2","0","0","0","0","0","1","0","0","2","0","0",,"1"
"Fulford, Braxton",690924,2025,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"DeLuca, Jonny",676356,2025,"6","0","0","0","1","0","0","0","0","6","0","0",,"0"
"Banfield V, Will",677943,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Walker, Jordan",691023,2025,"10","3","0","0","0","0","1","0","0","8","2","0",,"1"
"Paredes, Isaac",670623,2025,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Marte, Ketel",606466,2025,"4","1","1","0","0","0","1","0","0","3","1","0",,"1"
"Garver, Mitch",641598,2025,"3","0","0","0","0","0","0","0","0","3","0","0",,"0"
"Keaschall, Luke",807712,2025,"14","3","0","0","1","0","0","0","0","11","2","1",,"0"
"Hicks, Liam",689414,2025,"2","0","0","0","3","0","0","0","0","1","1","0",,"0"
"Stewart, Sal",701398,2025,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Clarke, Denzel",672016,2025,"6","0","0","0","1","0","0","0","0","6","0","0",,"0"
"Robert Jr., Luis",673357,2025,"33","8","0","0","0","0","1","0","0","32","1","0",,"1"
"Arcia, Orlando",606115,2025,"0","1","0","0","0","0","0","1","0","0","0","0",,"1"
"Cronenworth, Jake",630105,2025,"3","2","0","1","0","0","0","0","0","3","0","0",,"0"
"Miller, Owen",680911,2025,"1","0","0","0","1","0","0","0","0","1","0","0",,"0"
"Martínez, Angel",682657,2025,"8","2","0","0","1","0","2","1","0","7","1","0",,"3"
"Feduccia, Hunter",676439,2025,"1","0","0","0","1","0","0","0","0","1","0","0",,"0"
"Monasterio, Andruw",655316,2025,"2","0","0","1","0","0","0","0","0","2","0","0",,"0"
"Hoskins, Rhys",656555,2025,"2","1","0","0","1","0","0","0","0","2","0","0",,"0"
"Wiemer Jr., Joey",686894,2025,"0","0","0","0","0","0","1","0","0","0","0","0",,"1"
"Benson, Will",666181,2025,"2","2","0","0","1","0","0","0","0","2","0","0",,"0"
"Ruiz, Keibert",660688,2025,"0","1","1","0","0","0","0","0","0","0","0","0",,"0"
"Ramírez, Agustín",682663,2025,"16","1","2","0","2","0","0","0","0","8","8","0",,"0"
"Flores, Wilmer",527038,2025,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"English, Tristin",663536,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Chourio, Jackson",694192,2025,"21","7","0","0","1","0","3","0","0","19","2","0",,"3"
"Diaz, Yainer",673237,2025,"1","1","0","0","1","0","0","0","0","1","0","0",,"0"
"Wagner, Will",695238,2025,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Tromp, Chadwick",644433,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Rortvedt, Ben",666163,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Margot, Manuel",622534,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Yoshida, Masataka",807799,2025,"3","0","0","0","0","0","0","0","0","3","0","0",,"0"
"Amaya, Miguel",665804,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Kelenic, Jarred",672284,2025,"0","1","0","0","0","0","1","0","0","0","0","0",,"1"
"Tauchman, Mike",643565,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Mesa Jr., Victor",683748,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Bride, Jonah",681146,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Ornelas, Tirso",672359,2025,"0","0","0","0","0","0","1","0","0","0","0","0",,"1"
"Vázquez, Luis",676679,2025,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Allen, Greg",656185,2025,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Campero, Gustavo",672569,2025,"4","1","0","0","1","0","0","0","0","3","1","0",,"0"
"Wilson, Weston",642215,2025,"2","3","0","0","1","0","0","0","0","2","0","0",,"0"
"Bae, Ji Hwan",678225,2025,"4","1","0","0","0","0","0","0","0","4","0","0",,"0"
"Kim, Ha-Seong",673490,2025,"6","1","1","0","0","0","0","0","0","6","0","0",,"0"
"Herrera, Iván",671056,2025,"8","1","1","0","0","0","1","0","0","8","0","0",,"1"
"Baker, Luken",663609,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Olson, Matt",621566,2025,"1","0","0","0","2","0","0","0","0","1","0","0",,"0"
"Bregman, Alex",608324,2025,"1","1","0","0","0","0","1","0","0","1","0","0",,"1"
"Wynns, Austin",642851,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Caissie, Owen",683357,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Eldridge, Bryce",805811,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Sánchez, Gary",596142,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Jeffers, Ryan",680777,2025,"1","1","0","0","1","0","1","0","0","1","0","0",,"1"
"Conine, Griffin",665052,2025,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"McKinney, Billy",641856,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Winkler, Jack",676466,2025,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"McCray, Grant",687529,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Aranda, Jonathan",666018,2025,"0","1","0","1","0","0","0","0","0","0","0","0",,"0"
"Anthony, Roman",701350,2025,"4","1","0","0","0","0","0","0","0","4","0","0",,"0"
"Crow-Armstrong, Pete",691718,2025,"35","6","2","0","0","0","2","1","0","31","4","0",,"3"
"Nuñez, Nasim",683083,2025,"9","1","0","0","1","0","1","0","0","7","2","0",,"1"
"Stephenson, Tyler",663886,2025,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Mauricio, Ronny",677595,2025,"4","0","0","0","1","0","0","0","0","4","0","0",,"0"
"Slater, Austin",596103,2025,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Devanney, Cam",687478,2025,"0","1","0","0","0","0","1","0","0","0","0","0",,"1"
"Brooks, Trenton",670092,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Vientos, Mark",668901,2025,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Huff, Sam",669087,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Rodríguez, Julio",677594,2025,"30","6","0","0","0","0","5","0","0","20","10","0",,"5"
"Jankowski, Travis",608671,2025,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Pillar, Kevin",607680,2025,"3","0","0","0","0","0","0","0","0","2","1","0",,"0"
"Ramírez, José",608070,2025,"44","7","0","0","1","0","0","1","0","33","11","0",,"1"
"DeJong, Paul",657557,2025,"4","0","0","0","2","0","0","0","0","4","0","0",,"0"
"Refsnyder, Rob",608701,2025,"3","0","0","0","0","0","0","0","0","3","0","0",,"0"
"Heyward, Jason",518792,2025,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Soto, Juan",665742,2025,"38","4","0","0","0","0","4","0","0","34","4","0",,"4"
"Del Castillo, Adrian",680728,2025,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Whitcomb, Shay",694376,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Ornelas, Jonathan",680716,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Beck, Jordan",687597,2025,"19","8","0","0","2","0","3","0","0","17","2","0",,"3"
"Sweeney, Trey",700242,2025,"3","1","0","0","0","0","0","0","0","3","0","0",,"0"
"McMahon, Ryan",641857,2025,"3","1","0","0","1","0","0","0","0","3","0","0",,"0"
"Wood, James",695578,2025,"15","7","0","0","0","0","2","0","0","14","1","0",,"2"
"Simpson, Chandler",802415,2025,"44","9","3","0","1","0","1","1","1","36","8","0",,"3"
"Pham, Tommy",502054,2025,"5","2","1","0","2","0","2","1","0","4","1","0",,"3"
"Trammell, Taylor",666211,2025,"3","1","0","1","0","0","0","0","0","3","0","0",,"0"
"Doyle, Brenton",686668,2025,"18","2","0","0","0","0","0","0","0","17","1","0",,"0"
"Rice, Ben",700250,2025,"3","1","1","0","0","0","0","1","1","1","2","0",,"2"
"Toro, Abraham",647351,2025,"2","1","0","0","0","0","1","0","0","2","0","0",,"1"
"Walls, Taylor",670764,2025,"14","4","2","0","2","0","1","0","0","13","1","0",,"1"
"Andujar, Miguel",609280,2025,"1","0","0","0","1","0","0","0","0","1","0","0",,"0"
"Hassell III, Robert",690987,2025,"4","0","0","0","0","0","0","0","0","4","0","0",,"0"
"Buxton, Byron",621439,2025,"24","0","0","0","0","0","0","0","0","22","2","0",,"0"
"Thaiss, Matt",642136,2025,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Profar, Jurickson",595777,2025,"9","2","0","0","1","0","0","0","0","9","0","0",,"0"
"De La Cruz, Elly",682829,2025,"37","5","3","0","1","0","2","2","0","32","5","0",,"4"
"Joe, Connor",656582,2025,"2","1","1","0","0","0","0","1","0","2","0","0",,"1"
"Fernández, Yanquiel",692585,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Gasper, Mickey",681508,2025,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Taylor, Tyrone",621438,2025,"12","2","0","0","0","0","1","0","0","11","1","0",,"1"
"Stowers, Kyle",669065,2025,"5","1","0","0","1","0","0","0","0","5","0","0",,"0"
"Nimmo, Brandon",607043,2025,"13","1","0","0","0","0","1","0","0","12","1","0",,"1"
"Melton, Jacob",689200,2025,"7","2","0","0","1","0","0","0","0","7","0","0",,"0"
"Williams, Luke",663897,2025,"5","0","0","0","0","0","0","0","0","5","0","0",,"0"
"Bader, Harrison",664056,2025,"11","7","0","0","0","0","1","0","0","10","1","0",,"1"
"Bohm, Alec",664761,2025,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Altuve, Jose",514888,2025,"10","4","2","0","1","0","3","0","0","8","2","0",,"3"
"Baty, Brett",683146,2025,"8","0","0","0","1","0","1","1","0","8","0","0",,"2"
"Kelly, Carson",608348,2025,"2","0","0","0","2","0","0","0","0","2","0","0",,"0"
"Knizner, Andrew",668800,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Noel, Jhonkensy",678877,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Bellinger, Cody",641355,2025,"13","2","0","0","2","0","0","0","0","12","1","0",,"0"
"Avans, Drew",682183,2025,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Rojas, Josh",668942,2025,"4","1","0","0","0","0","0","0","0","4","0","0",,"0"
"Freeman, Freddie",518692,2025,"6","1","0","1","0","0","0","0","0","6","0","0",,"0"
"Clemens, Kody",665019,2025,"5","1","0","0","1","0","0","0","0","5","0","0",,"0"
"Bouchard, Sean",656248,2025,"1","1","0","0","0","0","1","0","0","1","0","0",,"1"
"Peters, Tristan",671976,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Mateo, Jorge",622761,2025,"15","2","0","0","0","0","1","0","0","11","4","0",,"1"
"Díaz, Yandy",650490,2025,"3","1","0","0","0","0","0","0","0","3","0","0",,"0"
"Reynolds, Bryan",668804,2025,"3","2","0","0","0","0","0","0","0","3","0","0",,"0"
"Vilade, Ryan",668723,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Wisely, Brett",689172,2025,"1","1","0","0","0","0","1","0","1","1","0","0",,"2"
"Kaiser, Connor",663731,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Friedl Jr., TJ",670770,2025,"12","3","0","0","2","0","3","0","0","11","1","0",,"3"
"Hinds, Rece",677956,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Dingler, Dillon",693307,2025,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Tovar, Ezequiel",678662,2025,"5","2","1","0","0","0","1","0","0","4","1","0",,"1"
"Pérez, Wenceel",672761,2025,"8","3","0","0","0","0","3","0","1","8","0","0",,"4"
"Alexander Jr., CJ",680769,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Rivas, Leo",660844,2025,"6","0","0","0","0","0","1","0","0","6","0","0",,"1"
"Paris, Kyren",677347,2025,"7","1","0","0","1","0","0","0","0","7","0","0",,"0"
"Benintendi, Andrew",643217,2025,"1","0","0","0","0","0","0","0","0","0","1","0",,"0"
"Freeman, Cody",683227,2025,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Happ, Ian",664023,2025,"6","3","0","0","0","0","0","0","0","5","1","0",,"0"
"Bogaerts, Xander",593428,2025,"20","2","0","0","1","0","0","0","0","20","0","0",,"0"
"Encarnacion-Strand, Christian",687952,2025,"0","2","0","0","2","0","0","0","0","0","0","0",,"0"
"Bauers, Jake",641343,2025,"8","1","0","0","0","0","0","0","0","6","2","0",,"0"
"Dubón, Mauricio",643289,2025,"3","0","0","0","2","0","0","0","0","2","1","0",,"0"
"Lopez, Otto",672640,2025,"15","6","0","0","2","0","1","0","0","15","0","0",,"1"
"Encarnacion, Jerar",666464,2025,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Campbell, Kristian",692225,2025,"2","1","0","0","0","0","1","0","0","2","0","0",,"1"
"García, Luis",671277,2025,"14","4","1","0","2","0","0","0","0","13","0","1",,"0"
"Rengifo, Luis",650859,2025,"10","7","0","0","0","0","1","0","0","10","0","0",,"1"
"Yastrzemski, Mike",573262,2025,"7","2","0","0","2","0","0","0","0","7","0","0",,"0"
"Conforto, Michael",624424,2025,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"McKinstry, Zach",656716,2025,"19","4","1","0","2","0","1","1","0","19","0","0",,"2"
"Ohtani, Shohei",660271,2025,"20","5","1","0","6","0","1","0","0","18","2","0",,"1"
"Roden, Alan",702176,2025,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Abreu, Wilyer",677800,2025,"6","3","0","0","2","0","1","0","0","6","0","0",,"1"
"Toglia, Michael",669911,2025,"3","0","0","0","0","0","0","0","0","3","0","0",,"0"
"Crooks II, Jimmy",699625,2025,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Barnes, Austin",605131,2025,"0","0","0","0","0","0","1","0","0","0","0","0",,"1"
"Fermin, Freddy",666023,2025,"1","2","0","0","0","0","1","0","1","1","0","0",,"2"
