"last_name, first_name","player_id","year","pop_2b_sba_count","pop_2b_sba","pop_2b_sb","pop_2b_cs","pop_3b_sba_count","pop_3b_sba","pop_3b_sb","pop_3b_cs","exchange_2b_3b_sba","maxeff_arm_2b_3b_sba"
"Profar, Jurickson",595777,2018,,,,,,,,,,
"Martínez, José A.",500874,2018,,,,,,,,,,
"Wendle, Joey",621563,2018,,,,,,,,,,
"Sánchez, Yolmer",570560,2018,,,,,,,,,,
"Brantley Jr., Michael",488726,2018,,,,,,,,,,
"Herrera, Odúbel",546318,2018,,,,,,,,,,
"Haniger, Mitch",571745,2018,,,,,,,,,,
"Galvis, Freddy",520471,2018,,,,,,,,,,
"Gregorius, Didi",544369,2018,,,,,,,,,,
"Polanco, Gregory",570256,2018,,,,,,,,,,
"Odor, Rougned",596059,2018,,,,,,,,,,
"Candelario, Jeimer",600869,2018,,,,,,,,,,
"Hernández, Teoscar",606192,2018,,,,,,,,,,
"Duffy, Matt",622110,2018,,,,,,,,,,
"Jay, Jon",445055,2018,,,,,,,,,,
"Moustakas, Mike",519058,2018,,,,,,,,,,
"Trout, Mike",545361,2018,,,,,,,,,,
"Rojas, Miguel",500743,2018,,,,,,,,,,
"Margot, Manuel",622534,2018,,,,,,,,,,
"Springer III, George",543807,2018,,,,,,,,,,
"Bregman, Alex",608324,2018,,,,,,,,,,
"González, Carlos",471865,2018,,,,,,,,,,
"Realmuto, J.T.",592663,2018,"23","1.9","1.9","1.88","2","1.47","1.48","1.46","0.69","87.8"
"Schwarber, Kyle",656941,2018,,,,,,,,,,
"Gardner, Brett",458731,2018,,,,,,,,,,
"Ramírez, José",608070,2018,,,,,,,,,,
"Stanton, Giancarlo",519317,2018,,,,,,,,,,
"Swanson, Dansby",621020,2018,,,,,,,,,,
"Hernández, César",514917,2018,,,,,,,,,,
"Kipnis, Jason",543401,2018,,,,,,,,,,
"Machado, Manny",592518,2018,,,,,,,,,,
"Taylor, Chris",621035,2018,,,,,,,,,,
"Mazara, Nomar",608577,2018,,,,,,,,,,
"Dietrich, Derek",518618,2018,,,,,,,,,,
"Piscotty, Stephen",572039,2018,,,,,,,,,,
"Chapman, Matt",656305,2018,,,,,,,,,,
"Albies, Ozzie",645277,2018,,,,,,,,,,
"Shaw, Travis",543768,2018,,,,,,,,,,
"Martinez, Victor",400121,2018,,,,,,,,,,
"Carpenter, Matt",572761,2018,,,,,,,,,,
"Kemp, Matt",461314,2018,,,,,,,,,,
"Cruz Jr., Nelson",443558,2018,,,,,,,,,,
"Solarte, Yangervis",500208,2018,,,,,,,,,,
"Contreras, Willson",575929,2018,"29","1.96","1.96","1.96","3","1.55","1.55","1.54","0.75","86.3"
"Nimmo, Brandon",607043,2018,,,,,,,,,,
"Anderson, Tim",641313,2018,,,,,,,,,,
"Marte, Starling",516782,2018,,,,,,,,,,
"Smith, Mallex",605480,2018,,,,,,,,,,
"Alonso, Yonder",475174,2018,,,,,,,,,,
"Gordon, Alex",460086,2018,,,,,,,,,,
"Dickerson, Corey",572816,2018,,,,,,,,,,
"Bell, Josh",605137,2018,,,,,,,,,,
"LeMahieu, DJ",518934,2018,,,,,,,,,,
"Gallo, Joey",608336,2018,,,,,,,,,,
"Martinez, J.D.",502110,2018,,,,,,,,,,
"Olson, Matt",621566,2018,,,,,,,,,,
"Turner, Trea",607208,2018,,,,,,,,,,
"Yelich, Christian",592885,2018,,,,,,,,,,
"Mancini III, Trey",641820,2018,,,,,,,,,,
"Hoskins, Rhys",656555,2018,,,,,,,,,,
"Peralta, David",444482,2018,,,,,,,,,,
"Betts, Mookie",605141,2018,,,,,,,,,,
"Healy, Ryon",592387,2018,,,,,,,,,,
"Báez, Javier",595879,2018,,,,,,,,,,
"Perez, Salvador",521692,2018,"38","1.98","1.96","1.98","1","1.53","1.53",,"0.69","82.2"
"Merrifield, Whit",593160,2018,,,,,,,,,,
"Camargo, Johan",622666,2018,,,,,,,,,,
"Suárez, Eugenio",553993,2018,,,,,,,,,,
"Cain, Lorenzo",456715,2018,,,,,,,,,,
"Conforto, Michael",624424,2018,,,,,,,,,,
"Molina, Yadier",425877,2018,"14","2.05","2.04","2.05","0",,,,"0.76","82.2"
"Bogaerts, Xander",593428,2018,,,,,,,,,,
"Arenado, Nolan",571448,2018,,,,,,,,,,
"Freeman, Freddie",518692,2018,,,,,,,,,,
"Lindor, Francisco",596019,2018,,,,,,,,,,
"Strange-Gordon, Dee",543829,2018,,,,,,,,,,
"Story, Trevor",596115,2018,,,,,,,,,,
"Votto, Joey",458015,2018,,,,,,,,,,
"Jones, Adam",430945,2018,,,,,,,,,,
"Encarnación, Edwin",429665,2018,,,,,,,,,,
"Bradley Jr., Jackie",598265,2018,,,,,,,,,,
"Semien, Marcus",543760,2018,,,,,,,,,,
"Altuve, Jose",514888,2018,,,,,,,,,,
"Cron, C.J.",543068,2018,,,,,,,,,,
"Lowrie, Jed",476704,2018,,,,,,,,,,
"Ozuna, Marcell",542303,2018,,,,,,,,,,
"Dozier, Brian",572821,2018,,,,,,,,,,
"Pillar, Kevin",607680,2018,,,,,,,,,,
"Inciarte, Ender",542255,2018,,,,,,,,,,
"Simmons, Andrelton",592743,2018,,,,,,,,,,
"Rendon, Anthony",543685,2018,,,,,,,,,,
"Desmond, Ian",435622,2018,,,,,,,,,,
"Cabrera, Asdrúbal",452678,2018,,,,,,,,,,
"Rosario, Eddie",592696,2018,,,,,,,,,,
"Calhoun, Kole",594777,2018,,,,,,,,,,
"Abreu, José",547989,2018,,,,,,,,,,
