"last_name, first_name","player_id","year","pop_2b_sba_count","pop_2b_sba","pop_2b_sb","pop_2b_cs","pop_3b_sba_count","pop_3b_sba","pop_3b_sb","pop_3b_cs","exchange_2b_3b_sba","maxeff_arm_2b_3b_sba"
"Escobar, Eduardo",500871,2021,,,,,,,,,,
"Adames, Willy",642715,2021,,,,,,,,,,
"Goldschmidt, Paul",502671,2021,,,,,,,,,,
"McMahon, Ryan",641857,2021,,,,,,,,,,
"Cruz Jr., Nelson",443558,2021,,,,,,,,,,
"Renfroe, Hunter",592669,2021,,,,,,,,,,
"Turner, Trea",607208,2021,,,,,,,,,,
"LeMahieu, DJ",518934,2021,,,,,,,,,,
"France, Ty",664034,2021,,,,,,,,,,
"Alvarez, Yordan",670541,2021,,,,,,,,,,
"Altuve, Jose",514888,2021,,,,,,,,,,
"Crawford, Brandon",543063,2021,,,,,,,,,,
"Meadows, Austin",640457,2021,,,,,,,,,,
"Duvall, Adam",594807,2021,,,,,,,,,,
"Tatis Jr., Fernando",665487,2021,,,,,,,,,,
"Straw, Myles",664702,2021,,,,,,,,,,
"Devers, Rafael",646240,2021,,,,,,,,,,
"Albies, Ozzie",645277,2021,,,,,,,,,,
"Cronenworth, Jake",630105,2021,,,,,,,,,,
"Haniger, Mitch",571745,2021,,,,,,,,,,
"Muncy, Max",571970,2021,,,,,,,,,,
"Bichette, Bo",666182,2021,,,,,,,,,,
"Bell, Josh",605137,2021,,,,,,,,,,
"Reynolds, Bryan",668804,2021,,,,,,,,,,
"Mullins II, Cedric",656775,2021,,,,,,,,,,
"Marte, Starling",516782,2021,,,,,,,,,,
"Andrus, Elvis",462101,2021,,,,,,,,,,
"Solak, Nick",669256,2021,,,,,,,,,,
"Semien, Marcus",543760,2021,,,,,,,,,,
"Merrifield, Whit",593160,2021,,,,,,,,,,
"Suárez, Eugenio",553993,2021,,,,,,,,,,
"Urías, Luis",649966,2021,,,,,,,,,,
"Rojas, Josh",668942,2021,,,,,,,,,,
"Cron, C.J.",543068,2021,,,,,,,,,,
"Correa, Carlos",621043,2021,,,,,,,,,,
"Díaz, Yandy",650490,2021,,,,,,,,,,
"Gurriel Jr., Yuli",493329,2021,,,,,,,,,,
"Blackmon, Charlie",453568,2021,,,,,,,,,,
"Grisham, Trent",663757,2021,,,,,,,,,,
"Rojas, Miguel",500743,2021,,,,,,,,,,
"Swanson, Dansby",621020,2021,,,,,,,,,,
"Segura, Jean",516416,2021,,,,,,,,,,
"Carlson, Dylan",666185,2021,,,,,,,,,,
"Judge, Aaron",592450,2021,,,,,,,,,,
"Arozarena, Randy",668227,2021,,,,,,,,,,
"Verdugo, Alex",657077,2021,,,,,,,,,,
"Grichuk, Randal",545341,2021,,,,,,,,,,
"Candelario, Jeimer",600869,2021,,,,,,,,,,
"Polanco, Jorge",593871,2021,,,,,,,,,,
"Santana, Carlos",467793,2021,,,,,,,,,,
"Castellanos, Nick",592206,2021,,,,,,,,,,
